Entity,Day,reported_ari_cases
Romania,2010-03-22,4441
Romania,2010-03-29,0
Romania,2010-04-05,2987
Romania,2010-04-12,0
Romania,2010-04-19,0
Romania,2010-04-26,3572
Romania,2010-05-03,3611
Romania,2010-05-10,0
Romania,2010-05-17,3575
Romania,2010-05-24,0
Romania,2010-05-31,0
Romania,2010-06-07,0
Romania,2010-06-14,0
Romania,2010-06-21,0
Romania,2010-06-28,2477
Romania,2010-07-05,0
Romania,2010-07-12,2465
Romania,2010-07-19,2515
Romania,2010-07-26,2528
Romania,2010-08-02,0
Romania,2010-08-09,0
Romania,2010-08-16,2911
Romania,2010-08-23,0
Romania,2010-08-30,2745
Romania,2010-09-06,2663
Romania,2010-09-13,0
Romania,2010-09-20,4262
Romania,2010-09-27,0
Romania,2010-10-04,5269
Romania,2010-10-11,4981
Romania,2010-10-18,5148
Romania,2010-10-25,5080
Romania,2010-11-01,4686
Romania,2010-11-08,4516
Romania,2010-11-15,0
Romania,2010-11-22,0
Romania,2010-11-29,4433
Romania,2010-12-06,0
Romania,2010-12-13,0
Romania,2010-12-20,4422
Romania,2010-12-27,0
Romania,2011-01-03,4463
Romania,2011-01-10,4856
Romania,2011-01-17,5695
Romania,2011-01-24,6644
Romania,2011-01-31,6298
Romania,2011-02-07,6242
Romania,2011-02-14,7790
Romania,2011-02-21,0
Romania,2011-02-28,8357
Romania,2011-03-07,7413
Romania,2011-03-14,0
Romania,2011-03-21,5714
Romania,2011-03-28,0
Romania,2011-04-04,4625
Romania,2011-04-11,4488
Romania,2011-04-18,3693
Romania,2011-04-25,3942
Romania,2011-05-02,3853
Romania,2011-05-09,0
Romania,2011-05-16,0
Romania,2011-05-23,3665
Romania,2011-05-30,3390
Romania,2011-06-06,2897
Romania,2011-06-13,3037
Romania,2011-06-20,0
Romania,2011-06-27,2902
Romania,2011-07-04,0
Romania,2011-07-11,2649
Romania,2011-07-18,2578
Romania,2011-07-25,0
Romania,2011-08-01,2558
Romania,2011-08-08,2355
Romania,2011-08-15,2497
Romania,2011-08-22,2400
Romania,2011-08-29,2653
Romania,2011-09-05,0
Romania,2011-09-12,0
Romania,2011-09-19,0
Romania,2011-09-26,4395
Romania,2011-10-03,0
Romania,2011-10-10,5485
Romania,2011-10-17,0
Romania,2011-10-24,4880
Romania,2011-10-31,0
Romania,2011-11-07,4777
Romania,2011-11-14,5220
Romania,2011-11-21,5469
Romania,2011-11-28,0
Romania,2011-12-05,4993
Romania,2011-12-12,4999
Romania,2011-12-19,0
Romania,2011-12-26,3473
Romania,2012-01-02,3497
Romania,2012-01-09,0
Romania,2012-01-16,3630
Romania,2012-01-23,0
Romania,2012-01-30,5243
Romania,2012-02-06,5635
Romania,2012-02-13,6043
Romania,2012-02-20,5909
Romania,2012-02-27,0
Romania,2012-03-05,0
Romania,2012-03-12,0
Romania,2012-03-19,0
Romania,2012-03-26,0
Romania,2012-04-02,3938
Romania,2012-04-09,3452
Romania,2012-04-16,0
Romania,2012-04-23,2740
Romania,2012-04-30,0
Romania,2012-05-07,0
Romania,2012-05-14,3356
Romania,2012-05-21,0
Romania,2012-05-28,0
Romania,2012-06-04,2751
Romania,2012-06-11,2940
Romania,2012-06-18,2783
Romania,2012-06-25,2600
Romania,2012-07-02,2182
Romania,2012-07-09,0
Romania,2012-07-16,0
Romania,2012-07-23,2001
Romania,2012-07-30,0
Romania,2012-08-06,1715
Romania,2012-08-13,1647
Romania,2012-08-20,1960
Romania,2012-08-27,0
Romania,2012-09-03,2054
Romania,2012-09-10,2324
Romania,2012-09-17,0
Romania,2012-09-24,3786
Romania,2012-10-01,4060
Romania,2012-10-08,4729
Romania,2012-10-15,4779
Romania,2012-10-22,0
Romania,2012-10-29,4347
Romania,2012-11-05,4546
Romania,2012-11-12,4269
Romania,2012-11-19,4405
Romania,2012-11-26,3695
Romania,2012-12-03,0
Romania,2012-12-10,0
Romania,2012-12-17,0
Romania,2012-12-24,0
Romania,2012-12-31,2109
Romania,2013-01-07,3603
Romania,2013-01-14,3885
Romania,2013-01-21,0
Romania,2013-01-28,0
Romania,2013-02-04,5813
Romania,2013-02-11,0
Romania,2013-02-18,6596
Romania,2013-02-25,0
Romania,2013-03-04,6031
Romania,2013-03-11,6259
Romania,2013-03-18,5578
Romania,2013-03-25,5217
Romania,2013-04-01,4803
Romania,2013-04-08,0
Romania,2013-04-15,3540
Romania,2013-04-22,0
Romania,2013-04-29,2066
Romania,2013-05-06,0
Romania,2013-05-13,2897
Romania,2013-05-20,0
Romania,2013-05-27,3384
Romania,2013-06-03,3460
Romania,2013-06-10,3233
Romania,2013-06-17,0
Romania,2013-06-24,2401
Romania,2013-07-01,0
Romania,2013-07-08,2227
Romania,2013-07-15,2045
Romania,2013-07-22,1982
Romania,2013-07-29,0
Romania,2013-08-05,1922
Romania,2013-08-12,0
Romania,2013-08-19,2061
Romania,2013-08-26,2123
Romania,2013-09-02,0
Romania,2013-09-09,0
Romania,2013-09-16,0
Romania,2013-09-23,0
Romania,2013-09-30,5257
Romania,2013-10-07,5010
Romania,2013-10-14,0
Romania,2013-10-21,0
Romania,2013-10-28,4029
Romania,2013-11-04,4025
Romania,2013-11-11,0
Romania,2013-11-18,0
Romania,2013-11-25,0
Romania,2013-12-02,0
Romania,2013-12-09,5150
Romania,2013-12-16,4749
Romania,2013-12-23,0
Romania,2013-12-30,0
Romania,2014-01-06,4340
Romania,2014-01-13,0
Romania,2014-01-20,4774
Romania,2014-01-27,4457
Romania,2014-02-03,3915
Romania,2014-02-10,0
Romania,2014-02-17,0
Romania,2014-02-24,5045
Romania,2014-03-03,5362
Romania,2014-03-10,5755
Romania,2014-03-17,5508
Romania,2014-03-24,5069
Romania,2014-03-31,4437
Romania,2014-04-07,0
Romania,2014-04-14,0
Romania,2014-04-21,2817
Romania,2014-04-28,2631
Romania,2014-05-05,3263
Romania,2014-05-12,3441
Romania,2014-05-19,3302
Romania,2014-05-26,0
Romania,2014-06-02,0
Romania,2014-06-09,0
Romania,2014-06-16,0
Romania,2014-06-23,2674
Romania,2014-06-30,2286
Romania,2014-07-07,2201
Romania,2014-07-14,0
Romania,2014-07-21,0
Romania,2014-07-28,2010
Romania,2014-08-04,1795
Romania,2014-08-11,0
Romania,2014-08-18,2114
Romania,2014-08-25,0
Romania,2014-09-01,2420
Romania,2014-09-08,2766
Romania,2014-09-15,2933
Romania,2014-09-22,4788
Romania,2014-09-29,3182
Romania,2014-10-06,3319
Romania,2014-10-13,3229
Romania,2014-10-20,3037
Romania,2014-10-27,3002
Romania,2014-11-03,3395
Romania,2014-11-10,3139
Romania,2014-11-17,3177
Romania,2014-11-24,3166
Romania,2014-12-01,3106
Romania,2014-12-08,3582
Romania,2014-12-15,0
Romania,2014-12-22,0
Romania,2014-12-29,0
Romania,2015-01-05,3012
Romania,2015-01-12,0
Romania,2015-01-19,3654
Romania,2015-01-26,4320
Romania,2015-02-02,0
Romania,2015-02-09,0
Romania,2015-02-16,0
Romania,2015-02-23,0
Romania,2015-03-02,0
Romania,2015-03-09,0
Romania,2015-03-16,4183
Romania,2015-03-23,3726
Romania,2015-03-30,3454
Romania,2015-04-06,2509
Romania,2015-04-13,0
Romania,2015-04-20,2719
Romania,2015-04-27,0
Romania,2015-05-04,0
Romania,2015-05-11,2579
Romania,2015-05-18,0
Romania,2015-05-25,2331
Romania,2015-06-01,1966
Romania,2015-06-08,0
Romania,2015-06-15,1936
Romania,2015-06-22,0
Romania,2015-06-29,0
Romania,2015-07-06,0
Romania,2015-07-13,1510
Romania,2015-07-20,1436
Romania,2015-07-27,0
Romania,2015-08-03,1162
Romania,2015-08-10,1267
Romania,2015-08-17,1516
Romania,2015-08-24,0
Romania,2015-08-31,0
Romania,2015-09-07,1713
Romania,2015-09-14,0
Romania,2015-09-21,2865
Romania,2015-09-28,3260
Romania,2015-10-05,0
Romania,2015-10-12,3360
Romania,2015-10-19,0
Romania,2015-10-26,0
Romania,2015-11-02,2901
Romania,2015-11-09,2819
Romania,2015-11-16,2869
Romania,2015-11-23,2470
Romania,2015-11-30,0
Romania,2015-12-07,2862
Romania,2015-12-14,3100
Romania,2015-12-21,2204
Romania,2015-12-28,1797
Romania,2016-01-04,2435
Romania,2016-01-11,0
Romania,2016-01-18,3077
Romania,2016-01-25,3487
Romania,2016-02-01,3600
Romania,2016-02-08,3413
Romania,2016-02-15,0
Romania,2016-02-22,0
Romania,2016-02-29,3549
Romania,2016-03-07,3884
Romania,2016-03-14,3797
Romania,2016-03-21,0
Romania,2016-03-28,0
Romania,2016-04-04,3165
Romania,2016-04-11,0
Romania,2016-04-18,0
Romania,2016-04-25,2383
Romania,2016-05-02,0
Romania,2016-05-09,0
Romania,2016-05-16,2512
Romania,2016-05-23,0
Romania,2016-05-30,0
Romania,2016-06-06,2382
Romania,2016-06-13,0
Romania,2016-06-20,1645
Romania,2016-06-27,1891
Romania,2016-07-04,0
Romania,2016-07-11,1626
Romania,2016-07-18,1602
Romania,2016-07-25,1623
Romania,2016-08-01,0
Romania,2016-08-08,0
Romania,2016-08-15,1274
Romania,2016-08-22,1628
Romania,2016-08-29,1597
Romania,2016-09-05,1591
Romania,2016-09-12,1880
Romania,2016-09-19,2879
Romania,2016-09-26,0
Romania,2016-10-03,3468
Romania,2016-10-10,0
Romania,2016-10-17,0
Romania,2016-10-24,0
Romania,2016-10-31,0
Romania,2016-11-07,2751
Romania,2016-11-14,0
Romania,2016-11-21,0
Romania,2016-11-28,1929
Romania,2016-12-05,3421
Romania,2016-12-12,3682
Romania,2016-12-19,3810
Romania,2016-12-26,2873
Romania,2017-01-02,3307
Romania,2017-01-09,3510
Romania,2017-01-16,3655
Romania,2017-01-23,0
Romania,2017-01-30,0
Romania,2017-02-06,3325
Romania,2017-02-13,0
Romania,2017-02-20,0
Romania,2017-02-27,0
Romania,2017-03-06,3379
Romania,2017-03-13,3466
Romania,2017-03-20,3276
Romania,2017-03-27,3078
Romania,2017-04-03,0
Romania,2017-04-10,0
Romania,2017-04-17,2259
Romania,2017-04-24,2259
Romania,2017-05-01,1905
Romania,2017-05-08,0
Romania,2017-05-15,2290
Romania,2017-05-22,2290
Romania,2017-05-29,0
Romania,2017-06-05,1762
Romania,2017-06-12,2006
Romania,2017-06-19,0
Romania,2017-06-26,1610
Romania,2017-07-03,1520
Romania,2017-07-10,1306
Romania,2017-07-17,1557
Romania,2017-07-24,0
Romania,2017-07-31,1218
Romania,2017-08-07,1332
Romania,2017-08-14,0
Romania,2017-08-21,0
Romania,2017-08-28,0
Romania,2017-09-04,1582
Romania,2017-09-11,0
Romania,2017-09-18,0
Romania,2017-09-25,0
Romania,2017-10-02,0
Romania,2017-10-09,0
Romania,2017-10-16,3086
Romania,2017-10-23,3150
Romania,2017-10-30,2844
Romania,2017-11-06,2565
Romania,2017-11-13,0
Romania,2017-11-20,0
Romania,2017-11-27,2215
Romania,2017-12-04,0
Romania,2017-12-11,3343
Romania,2017-12-18,2854
Romania,2017-12-25,0
Romania,2018-01-01,1415
Romania,2018-01-08,0
Romania,2018-01-15,0
Romania,2018-01-22,0
Romania,2018-01-29,3976
Romania,2018-02-05,4734
Romania,2018-02-12,4974
Romania,2018-02-19,0
Romania,2018-02-26,4830
Romania,2018-03-05,0
Romania,2018-03-12,4139
Romania,2018-03-19,3842
Romania,2018-03-26,0
Romania,2018-04-02,2196
Romania,2018-04-09,1978
Romania,2018-04-16,2196
Romania,2018-04-23,2196
Romania,2018-04-30,0
Romania,2018-05-07,2195
Romania,2018-05-14,0
Romania,2018-05-21,2032
Romania,2018-05-28,0
Romania,2018-06-04,0
Romania,2018-06-11,1719
Romania,2018-06-18,1712
Romania,2018-06-25,1630
Romania,2018-07-02,1406
Romania,2018-07-09,1595
Romania,2018-07-16,1440
Romania,2018-07-23,1474
Romania,2018-07-30,1386
Romania,2018-08-06,0
Romania,2018-08-13,0
Romania,2018-08-20,0
Romania,2018-08-27,1662
Romania,2018-09-03,1575
Romania,2018-09-10,0
Romania,2018-09-17,2742
Romania,2018-09-24,0
Romania,2018-10-01,0
Romania,2018-10-08,2997
Romania,2018-10-15,2952
Romania,2018-10-22,2935
Romania,2018-10-29,2801
Romania,2018-11-05,0
Romania,2018-11-12,0
Romania,2018-11-19,3131
Romania,2018-11-26,2684
Romania,2018-12-03,0
Romania,2018-12-10,3483
Romania,2018-12-17,0
Romania,2018-12-24,1974
Romania,2018-12-31,1397
Romania,2019-01-07,3073
Romania,2019-01-14,3881
Romania,2019-01-21,0
Romania,2019-01-28,0
Romania,2019-02-04,3491
Romania,2019-02-11,3336
Romania,2019-02-18,3443
Romania,2019-02-25,0
Romania,2019-03-04,3499
Romania,2019-03-11,3501
Romania,2019-03-18,0
Romania,2019-03-25,0
Romania,2019-04-01,0
Romania,2019-04-08,3063
Romania,2019-04-15,0
Romania,2019-04-22,0
Romania,2019-04-29,1003
Romania,2019-05-06,1917
Romania,2019-05-13,0
Romania,2019-05-20,0
Romania,2019-05-27,0
Romania,2019-06-03,2121
Romania,2019-06-10,1723
Romania,2019-06-17,0
Romania,2019-06-24,0
Romania,2019-07-01,1514
Romania,2019-07-08,1427
Romania,2019-07-15,1443
Romania,2019-07-22,0
Romania,2019-07-29,1525
Romania,2019-08-05,0
Romania,2019-08-12,0
Romania,2019-08-19,0
Romania,2019-08-26,1441
Romania,2019-09-02,1695
Romania,2019-09-09,1818
Romania,2019-09-16,0
Romania,2019-09-23,0
Romania,2019-09-30,3176
Romania,2019-10-07,3238
Romania,2019-10-14,0
Romania,2019-10-21,2930
Romania,2019-10-28,2773
Romania,2019-11-04,0
Romania,2019-11-11,2577
Romania,2019-11-18,0
Romania,2019-11-25,2944
Romania,2019-12-02,3081
Romania,2019-12-09,3078
Romania,2019-12-16,0
Romania,2019-12-23,0
Romania,2019-12-30,1105
Romania,2020-01-06,0
Romania,2020-01-13,2821
Romania,2020-01-20,3224
Romania,2020-01-27,6034
Romania,2020-02-03,0
Romania,2020-02-10,4799
Romania,2020-02-17,4709
Romania,2020-02-24,4653
Romania,2020-03-02,0
Romania,2020-03-09,3147
Romania,2020-03-16,2513
Romania,2020-03-23,0
Romania,2020-03-30,0
Romania,2020-04-06,0
Romania,2020-04-13,0
Romania,2020-04-20,0
Romania,2020-04-27,0
Romania,2020-05-04,0
Romania,2020-05-11,0
Romania,2020-05-18,0
Romania,2020-05-25,0
Romania,2020-06-01,0
Romania,2020-06-08,0
Romania,2020-06-15,0
Romania,2020-06-22,0
Romania,2020-06-29,0
Romania,2020-07-06,747
Romania,2020-07-13,0
Romania,2020-07-20,936
Romania,2020-07-27,909
Romania,2020-08-03,1038
Romania,2020-08-10,973
Romania,2020-08-17,1157
Romania,2020-08-24,0
Romania,2020-08-31,1193
Romania,2020-09-07,1125
Romania,2020-09-14,1207
Romania,2020-09-21,1824
Romania,2020-09-28,2329
Romania,2020-10-05,2978
Romania,2020-10-12,0
Romania,2020-10-19,0
Romania,2020-10-26,1875
Romania,2020-11-02,2264
Romania,2020-11-09,1876
Romania,2020-11-16,0
Romania,2020-11-23,0
Romania,2020-11-30,0
Romania,2020-12-07,0
Romania,2020-12-14,1857
Romania,2020-12-21,1424
Romania,2020-12-28,0
Romania,2021-01-04,1528
Romania,2021-01-11,1352
Romania,2021-01-18,1418
Romania,2021-01-25,0
Romania,2021-02-01,1436
Romania,2021-02-08,1723
Romania,2021-02-15,2360
Romania,2021-02-22,2499
Romania,2021-03-01,2406
Romania,2021-03-08,0
Romania,2021-03-15,2239
Romania,2021-03-22,0
Romania,2021-03-29,1894
Romania,2021-04-05,0
Romania,2021-04-12,1758
Romania,2021-04-19,0
Romania,2021-04-26,1268
Romania,2021-05-03,1234
Romania,2021-05-10,0
Romania,2021-05-17,0
Romania,2021-05-24,2406
Romania,2021-05-31,0
Romania,2021-06-07,0
Romania,2021-06-14,2397
Romania,2021-06-21,1704
Romania,2021-06-28,0
Romania,2021-07-05,0
Romania,2021-07-12,1442
Romania,2021-07-19,0
Romania,2021-07-26,0
Romania,2021-08-02,0
Romania,2021-08-09,1325
Romania,2021-08-16,1784
Romania,2021-08-23,1571
Romania,2021-08-30,1728
Romania,2021-09-06,1876
Romania,2021-09-13,2195
Romania,2021-09-20,3483
Romania,2021-09-27,4155
Romania,2021-10-04,3729
Romania,2021-10-11,3761
Romania,2021-10-18,0
Romania,2021-10-25,0
Romania,2021-11-01,0
Romania,2021-11-08,0
Romania,2021-11-15,0
Romania,2021-11-22,0
Romania,2021-11-29,1611
Romania,2021-12-06,2325
Romania,2021-12-13,2709
Romania,2021-12-20,2245
Romania,2021-12-27,0
Romania,2022-01-03,0
Romania,2022-01-10,0
Romania,2022-01-17,0
Romania,2022-01-24,0
Romania,2022-01-31,3211
Romania,2022-02-07,0
Romania,2022-02-14,0
Romania,2022-02-21,0
Romania,2022-02-28,0
Romania,2022-03-07,3000
Romania,2022-03-14,0
Romania,2022-03-21,4660
Romania,2022-03-28,0
Romania,2022-04-04,3435
Romania,2022-04-11,0
Romania,2022-04-18,1972
Romania,2022-04-25,1703
Romania,2022-05-02,0
Romania,2022-05-09,0
Romania,2022-05-16,2441
Romania,2022-05-23,2583
Romania,2022-05-30,0
Romania,2022-06-06,0
Romania,2022-06-13,1660
Romania,2022-06-20,1762
Romania,2022-06-27,0
Romania,2022-07-04,0
Romania,2022-07-11,1656
Romania,2022-07-18,0
Romania,2022-07-25,1780
Romania,2022-08-01,1704
Romania,2022-08-08,0
Romania,2022-08-15,1106
Romania,2022-08-22,1488
Romania,2022-08-29,0
Romania,2022-09-05,1689
Romania,2022-09-12,3307
Romania,2022-09-19,4067
Romania,2022-09-26,3859
Romania,2022-10-03,226
Romania,2022-10-10,0
Romania,2022-10-17,0
Romania,2022-10-24,3105
Romania,2022-10-31,2659
Romania,2022-11-07,0
Romania,2022-11-14,3960
Romania,2022-11-21,0
Romania,2022-11-28,0
Romania,2022-12-05,4019
Romania,2022-12-12,0
Romania,2022-12-19,3837
Romania,2022-12-26,0
Romania,2023-01-02,0
Romania,2023-01-09,4822
Romania,2023-01-16,4144
Romania,2023-01-23,3290
Romania,2023-01-30,3853
Romania,2023-02-06,0
Romania,2023-02-13,3999
Romania,2023-02-20,0
Romania,2023-02-27,0
Romania,2023-03-06,3607
Romania,2023-03-13,4102
Romania,2023-03-20,3788
Romania,2023-03-27,0
Romania,2023-04-03,0
Romania,2023-04-10,2180
Romania,2023-04-17,0
Romania,2023-04-24,0
Romania,2023-05-01,2706
Romania,2023-05-08,0
Romania,2023-05-15,0
Romania,2023-05-22,2557
Romania,2023-05-29,1644
Romania,2023-06-05,0
Romania,2023-06-12,0
Romania,2023-06-19,0
Romania,2023-06-26,0
Romania,2023-07-03,0
Romania,2023-07-10,1375
Romania,2023-07-17,0
Romania,2023-07-24,1454
Romania,2023-07-31,0
Romania,2023-08-07,1443
Romania,2023-08-14,2060
Romania,2023-08-21,0
Romania,2023-08-28,1578
Romania,2023-09-04,0
Romania,2023-09-11,0
Romania,2023-09-18,3526
Romania,2023-09-25,3936
Romania,2023-10-02,4024
Romania,2023-10-09,3709
Romania,2023-10-16,3739
Romania,2023-10-23,3739
Romania,2023-10-30,2871
Romania,2023-11-06,2765
Romania,2023-11-13,3283
Romania,2023-11-20,3444
Romania,2023-11-27,0
Romania,2023-12-04,0
Romania,2023-12-11,0
Romania,2023-12-18,3517
Romania,2023-12-25,0
Romania,2024-01-01,0
Romania,2024-01-08,0
Romania,2024-01-15,4809
Romania,2024-01-22,4679
Romania,2024-01-29,5127
Romania,2024-02-05,4599
Romania,2024-02-12,4127
Romania,2024-02-19,3716
Romania,2024-02-26,3134
Romania,2024-03-04,0
Romania,2024-03-11,0
Romania,2024-03-18,0
Romania,2024-03-25,0
Romania,2024-04-01,3777
Romania,2024-04-08,3393
Romania,2024-04-15,0
Romania,2024-04-22,0
Romania,2024-04-29,1425
Romania,2024-05-06,0
Romania,2024-05-13,3117
Romania,2024-05-20,2909
Romania,2024-05-27,2928
Romania,2024-06-03,3174
Romania,2024-06-10,0
Romania,2024-06-17,0
Romania,2024-06-24,2188
Romania,2024-07-01,0
Romania,2024-07-08,2135
Romania,2024-07-15,2129
Romania,2024-07-22,0
Romania,2024-07-29,2510
Romania,2024-08-05,2384
Romania,2024-08-12,1758
Romania,2024-08-19,2388
Romania,2024-08-26,0
Romania,2024-09-02,2310
Romania,2024-09-09,0
Romania,2024-09-16,3390
Romania,2024-09-23,4434
Romania,2024-09-30,3912
Romania,2024-10-07,3923
Romania,2024-10-14,0
Romania,2024-10-21,0
Romania,2024-10-28,3248
Romania,2024-11-04,0
Romania,2024-11-11,0
Romania,2024-11-18,0
Romania,2024-11-25,4341
Romania,2024-12-02,0
Romania,2024-12-09,0
Romania,2024-12-16,4468
Romania,2024-12-23,0
Romania,2024-12-30,0
Romania,2025-01-06,3602
Romania,2025-01-13,5099
Romania,2025-01-20,5006
Romania,2025-01-27,0
Romania,2025-02-03,0
Romania,2025-02-10,0
Romania,2025-02-17,5284
Romania,2025-02-24,0
Romania,2025-03-03,3997
Romania,2025-03-10,0
Romania,2025-03-17,0
Romania,2025-03-24,0
Romania,2025-03-31,3621
Romania,2025-04-07,3892
Romania,2025-04-14,2785
Russia,2009-07-27,76348
Russia,2009-08-03,73847
Russia,2009-08-10,0
Russia,2009-08-17,87242
Russia,2009-08-24,0
Russia,2009-08-31,111488
Russia,2009-09-07,151254
Russia,2009-09-14,193056
Russia,2009-09-21,0
Russia,2009-09-28,279710
Russia,2009-10-05,0
Russia,2009-10-12,270044
Russia,2009-10-19,0
Russia,2009-10-26,0
Russia,2009-11-02,0
Russia,2009-11-09,0
Russia,2009-11-16,0
Russia,2009-11-23,513346
Russia,2009-11-30,0
Russia,2009-12-07,323354
Russia,2009-12-14,308870
Russia,2009-12-21,0
Russia,2009-12-28,176839
Russia,2010-01-04,120652
Russia,2010-01-11,0
Russia,2010-01-18,254153
Russia,2010-01-25,288712
Russia,2010-02-01,309442
Russia,2010-02-08,329006
Russia,2010-02-15,0
Russia,2010-02-22,0
Russia,2010-03-01,262730
Russia,2010-03-08,255597
Russia,2010-03-15,0
Russia,2010-03-22,261097
Russia,2010-03-29,257339
Russia,2010-04-05,0
Russia,2010-04-12,268596
Russia,2010-04-19,278353
Russia,2010-04-26,257942
Russia,2010-05-03,207176
Russia,2010-05-10,180667
Russia,2010-05-17,177499
Russia,2010-05-24,163995
Russia,2010-05-31,0
Russia,2010-06-07,0
Russia,2010-06-14,0
Russia,2010-06-21,109341
Russia,2010-06-28,99943
Russia,2010-07-05,87819
Russia,2010-07-12,0
Russia,2010-07-19,0
Russia,2010-07-26,91722
Russia,2010-08-02,0
Russia,2010-08-09,0
Russia,2010-08-16,0
Russia,2010-08-23,0
Russia,2010-08-30,0
Russia,2010-09-06,203769
Russia,2010-09-13,267119
Russia,2010-09-20,285540
Russia,2010-09-27,279710
Russia,2010-10-04,252585
Russia,2010-10-11,0
Russia,2010-10-18,265431
Russia,2010-10-25,0
Russia,2010-11-01,0
Russia,2010-11-08,252156
Russia,2010-11-15,233823
Russia,2010-11-22,0
Russia,2010-11-29,0
Russia,2010-12-06,0
Russia,2010-12-13,0
Russia,2010-12-20,296769
Russia,2010-12-27,233434
Russia,2011-01-03,0
Russia,2011-01-10,0
Russia,2011-01-17,367757
Russia,2011-01-24,528668
Russia,2011-01-31,640012
Russia,2011-02-07,0
Russia,2011-02-14,481062
Russia,2011-02-21,369661
Russia,2011-02-28,0
Russia,2011-03-07,0
Russia,2011-03-14,0
Russia,2011-03-21,0
Russia,2011-03-28,0
Russia,2011-04-04,0
Russia,2011-04-11,0
Russia,2011-04-18,0
Russia,2011-04-25,212096
Russia,2011-05-02,0
Russia,2011-05-09,0
Russia,2011-05-16,173785
Russia,2011-05-23,0
Russia,2011-05-30,144198
Russia,2011-06-06,0
Russia,2011-06-13,104107
Russia,2011-06-20,0
Russia,2011-06-27,99859
Russia,2011-07-04,0
Russia,2011-07-11,81978
Russia,2011-07-18,0
Russia,2011-07-25,0
Russia,2011-08-01,0
Russia,2011-08-08,0
Russia,2011-08-15,0
Russia,2011-08-22,115033
Russia,2011-08-29,128261
Russia,2011-09-05,174080
Russia,2011-09-12,0
Russia,2011-09-19,0
Russia,2011-09-26,0
Russia,2011-10-03,0
Russia,2011-10-10,0
Russia,2011-10-17,0
Russia,2011-10-24,0
Russia,2011-10-31,213601
Russia,2011-11-07,0
Russia,2011-11-14,0
Russia,2011-11-21,0
Russia,2011-11-28,0
Russia,2011-12-05,0
Russia,2011-12-12,285309
Russia,2011-12-19,275317
Russia,2011-12-26,0
Russia,2012-01-02,0
Russia,2012-01-09,0
Russia,2012-01-16,0
Russia,2012-01-23,271560
Russia,2012-01-30,0
Russia,2012-02-06,0
Russia,2012-02-13,0
Russia,2012-02-20,0
Russia,2012-02-27,0
Russia,2012-03-05,293609
Russia,2012-03-12,329202
Russia,2012-03-19,338893
Russia,2012-03-26,322047
Russia,2012-04-02,0
Russia,2012-04-09,0
Russia,2012-04-16,0
Russia,2012-04-23,270497
Russia,2012-04-30,0
Russia,2012-05-07,163579
Russia,2012-05-14,185847
Russia,2012-05-21,181334
Russia,2012-05-28,0
Russia,2012-06-04,0
Russia,2012-06-11,0
Russia,2012-06-18,0
Russia,2012-06-25,115797
Russia,2012-07-02,102662
Russia,2012-07-09,0
Russia,2012-07-16,0
Russia,2012-07-23,102593
Russia,2012-07-30,104023
Russia,2012-08-06,104382
Russia,2012-08-13,112194
Russia,2012-08-20,0
Russia,2012-08-27,0
Russia,2012-09-03,0
Russia,2012-09-10,0
Russia,2012-09-17,0
Russia,2012-09-24,0
Russia,2012-10-01,0
Russia,2012-10-08,291662
Russia,2012-10-15,0
Russia,2012-10-22,0
Russia,2012-10-29,289360
Russia,2012-11-05,251763
Russia,2012-11-12,280205
Russia,2012-11-19,0
Russia,2012-11-26,0
Russia,2012-12-03,320331
Russia,2012-12-10,0
Russia,2012-12-17,0
Russia,2012-12-24,287136
Russia,2012-12-31,0
Russia,2013-01-07,0
Russia,2013-01-14,286315
Russia,2013-01-21,346541
Russia,2013-01-28,419543
Russia,2013-02-04,0
Russia,2013-02-11,506660
Russia,2013-02-18,0
Russia,2013-02-25,0
Russia,2013-03-04,416605
Russia,2013-03-11,0
Russia,2013-03-18,0
Russia,2013-03-25,0
Russia,2013-04-01,0
Russia,2013-04-08,310112
Russia,2013-04-15,0
Russia,2013-04-22,0
Russia,2013-04-29,0
Russia,2013-05-06,155165
Russia,2013-05-13,0
Russia,2013-05-20,163654
Russia,2013-05-27,157087
Russia,2013-06-03,0
Russia,2013-06-10,0
Russia,2013-06-17,0
Russia,2013-06-24,0
Russia,2013-07-01,0
Russia,2013-07-08,103968
Russia,2013-07-15,0
Russia,2013-07-22,103240
Russia,2013-07-29,108366
Russia,2013-08-05,108322
Russia,2013-08-12,0
Russia,2013-08-19,0
Russia,2013-08-26,0
Russia,2013-09-02,0
Russia,2013-09-09,228560
Russia,2013-09-16,287631
Russia,2013-09-23,0
Russia,2013-09-30,0
Russia,2013-10-07,280645
Russia,2013-10-14,0
Russia,2013-10-21,266267
Russia,2013-10-28,0
Russia,2013-11-04,215625
Russia,2013-11-11,0
Russia,2013-11-18,256819
Russia,2013-11-25,282595
Russia,2013-12-02,289134
Russia,2013-12-09,0
Russia,2013-12-16,0
Russia,2013-12-23,0
Russia,2013-12-30,133424
Russia,2014-01-06,0
Russia,2014-01-13,0
Russia,2014-01-20,0
Russia,2014-01-27,303625
Russia,2014-02-03,0
Russia,2014-02-10,0
Russia,2014-02-17,0
Russia,2014-02-24,381921
Russia,2014-03-03,370740
Russia,2014-03-10,0
Russia,2014-03-17,0
Russia,2014-03-24,0
Russia,2014-03-31,0
Russia,2014-04-07,0
